1403638545577829632,1.88986,3.19258,0.72259,-0.27041,0.72356,0.38807,0.50274,0.14476,0.86675,-0.11358,
1403638545677829632,1.90360,3.27741,0.71842,-0.27928,0.71793,0.39956,0.49692,0.14237,0.86814,-0.03862,
1403638545777829376,1.91696,3.35857,0.72072,-0.28829,0.71005,0.41612,0.48945,0.14616,0.86088,0.03489,
1403638545877829632,1.93065,3.44116,0.72944,-0.29932,0.69931,0.43563,0.48125,0.13863,0.85359,0.11157,
1403638545977829376,1.94530,3.52530,0.74488,-0.30920,0.68675,0.45757,0.47264,0.14341,0.85064,0.17721,
1403638546077829632,1.96140,3.61390,0.76305,-0.31565,0.67475,0.47646,0.46699,0.14210,0.85380,0.16994,
1403638546177829632,1.97830,3.70382,0.77570,-0.32325,0.66606,0.48869,0.46157,0.13792,0.87765,0.09639,
1403638546277829376,1.99420,3.79676,0.78146,-0.32821,0.66135,0.49625,0.45677,0.12881,0.89440,0.03048,
1403638546377829632,2.00927,3.89050,0.78199,-0.33449,0.65982,0.49844,0.45202,0.13325,0.91596,-0.02706,
1403638546477829376,2.02342,3.98497,0.77677,-0.33722,0.65947,0.49971,0.44908,0.13802,0.93376,-0.06574,
1403638546577829632,2.03697,4.08095,0.77150,-0.33825,0.65744,0.50291,0.44771,0.12792,0.95940,-0.01862,
1403638546677829632,2.04913,4.17748,0.77180,-0.34184,0.65260,0.50876,0.44545,0.12230,0.97485,0.05185,
1403638546777829376,2.06062,4.27818,0.78224,-0.34432,0.64803,0.51444,0.44368,0.12137,1.01449,0.17253,
1403638546877829632,2.07054,4.37984,0.80119,-0.34508,0.64436,0.51937,0.44270,0.11525,1.03606,0.20845,
1403638546977829376,2.07955,4.48489,0.81801,-0.34384,0.64106,0.52379,0.44323,0.09215,1.04358,0.14746,
1403638547077829632,2.08816,4.59151,0.82888,-0.34184,0.63857,0.52709,0.44446,0.07707,1.06838,0.08420,
1403638547177829632,2.09204,4.70046,0.83084,-0.33894,0.63651,0.53035,0.44576,0.04233,1.08551,0.02486,
1403638547277829376,2.09331,4.80829,0.83146,-0.33704,0.63510,0.53186,0.44741,0.00485,1.10468,-0.00773,
1403638547377829632,2.08637,4.91407,0.82467,-0.34029,0.63651,0.52964,0.44559,-0.04417,1.11414,-0.05495,
1403638547477829376,2.07944,5.02373,0.81862,-0.34492,0.63964,0.52593,0.44192,-0.07426,1.13333,-0.08063,
1403638547577829632,2.07046,5.13378,0.80746,-0.34799,0.64309,0.52253,0.43852,-0.08187,1.14680,-0.13118,
1403638547677829632,2.05542,5.23597,0.78803,-0.34881,0.64419,0.52098,0.43809,-0.09047,1.15114,-0.17646,
1403638547777829376,2.04330,5.34847,0.76807,-0.34673,0.64357,0.52153,0.43999,-0.10732,1.16761,-0.22302,
1403638547877829632,2.02538,5.45103,0.74151,-0.34339,0.64062,0.52365,0.44438,-0.13639,1.17298,-0.24776,
1403638547977829376,2.00884,5.56735,0.71875,-0.34353,0.64050,0.52399,0.44404,-0.16648,1.19335,-0.17741,
1403638548077829632,1.98716,5.67988,0.70127,-0.34631,0.64004,0.52627,0.43984,-0.19477,1.21980,-0.11139,
1403638548177829632,1.96770,5.80780,0.69543,-0.35066,0.63629,0.53168,0.43530,-0.21818,1.25116,-0.03808,
1403638548277829376,1.94440,5.93366,0.69648,-0.35727,0.62990,0.54014,0.42877,-0.24010,1.24459,0.03486,
1403638548377829632,1.91980,6.06113,0.70665,-0.36494,0.62045,0.55154,0.42151,-0.26176,1.26893,0.13077,
1403638548477829376,1.89458,6.18817,0.72414,-0.37309,0.61082,0.56213,0.41437,-0.26273,1.27543,0.15752,
1403638548577829632,1.87009,6.31094,0.74117,-0.37968,0.60285,0.57002,0.40925,-0.26062,1.28450,0.11338,
1403638548677829632,1.84662,6.43304,0.75414,-0.38459,0.59732,0.57547,0.40515,-0.25776,1.28752,0.06874,
1403638548777829376,1.82348,6.55803,0.76431,-0.38736,0.59342,0.57947,0.40251,-0.25602,1.28847,0.08249,
1403638548877829632,1.79919,6.68596,0.77954,-0.38867,0.59129,0.58214,0.40054,-0.25676,1.31832,0.17030,
1403638548977829376,1.77441,6.81333,0.80197,-0.39007,0.59023,0.58309,0.39934,-0.26294,1.31132,0.22952,
1403638549077829632,1.74807,6.94299,0.82761,-0.39057,0.58996,0.58353,0.39862,-0.26242,1.28791,0.28546,
1403638549177829632,1.72229,7.07042,0.86053,-0.39175,0.58992,0.58258,0.39891,-0.26247,1.30503,0.34929,
1403638549277829376,1.69566,7.20078,0.89795,-0.39245,0.59080,0.58161,0.39833,-0.26913,1.34048,0.39863,
1403638549377829632,1.66946,7.33296,0.94063,-0.39467,0.59234,0.57924,0.39731,-0.26636,1.33366,0.42095,
1403638549477829376,1.64316,7.46609,0.97935,-0.39648,0.59379,0.57712,0.39641,-0.26498,1.34652,0.35457,
1403638549577829632,1.61764,7.60153,1.01386,-0.39781,0.59390,0.57538,0.39744,-0.25249,1.35046,0.31182,
1403638549677829632,1.59328,7.73817,1.04225,-0.39911,0.59342,0.57386,0.39907,-0.22800,1.34405,0.27692,
1403638549777829376,1.57095,7.87295,1.07202,-0.39749,0.59364,0.57437,0.39962,-0.22529,1.35177,0.29975,
1403638549877829632,1.54904,8.00939,1.10674,-0.39648,0.59515,0.57455,0.39812,-0.20880,1.38926,0.39736,
1403638549977829376,1.52662,8.15000,1.15145,-0.39611,0.59607,0.57457,0.39707,-0.20356,1.43066,0.47725,
1403638550077829632,1.50615,8.29141,1.20277,-0.39640,0.59640,0.57433,0.39663,-0.18966,1.45438,0.55217,
1403638550177829632,1.48738,8.43513,1.26245,-0.39717,0.59691,0.57419,0.39530,-0.17414,1.45056,0.62697,
1403638550277829376,1.47041,8.58299,1.32839,-0.39663,0.59648,0.57505,0.39524,-0.15463,1.45733,0.71325,
1403638550377829632,1.45409,8.73200,1.39748,-0.39669,0.59553,0.57542,0.39607,-0.14580,1.45792,0.67080,
1403638550477829376,1.44023,8.88195,1.45984,-0.39935,0.59612,0.57388,0.39473,-0.12795,1.45904,0.58692,
1403638550577829632,1.42846,9.03400,1.51308,-0.40325,0.59682,0.57149,0.39317,-0.09959,1.46919,0.53327,
1403638550677829632,1.42043,9.18251,1.56029,-0.40820,0.59525,0.56809,0.39540,-0.06614,1.45931,0.48737,
1403638550777829376,1.41664,9.32528,1.60264,-0.41123,0.59450,0.56588,0.39653,-0.02211,1.43800,0.44765,
1403638550877829632,1.41706,9.46780,1.64191,-0.41717,0.59077,0.56161,0.40194,0.01254,1.40811,0.41632,
1403638550977829376,1.41925,9.60864,1.67743,-0.42282,0.58664,0.55711,0.40829,0.03920,1.36112,0.35134,
1403638551077829632,1.42316,9.74030,1.70909,-0.42648,0.58419,0.55420,0.41196,0.07502,1.28849,0.33035,
1403638551177829632,1.43009,9.86622,1.74175,-0.43082,0.58467,0.55139,0.41051,0.10789,1.19741,0.37426,
1403638551277829376,1.44178,9.98532,1.77892,-0.43144,0.58644,0.55027,0.40885,0.16523,1.11887,0.42299,
1403638551377829632,1.46032,10.09704,1.82252,-0.42671,0.59414,0.54727,0.40670,0.23056,1.03852,0.40733,
1403638551477829376,1.48407,10.20305,1.85932,-0.41924,0.60676,0.53799,0.40823,0.29232,0.98717,0.34820,
1403638551577829632,1.51628,10.30488,1.89318,-0.41306,0.62191,0.52175,0.41278,0.36825,0.95151,0.29334,
1403638551677829632,1.55371,10.40951,1.92169,-0.40616,0.63899,0.50333,0.41640,0.44460,0.93031,0.26170,
1403638551777829376,1.60082,10.51150,1.94583,-0.39691,0.65323,0.48488,0.42502,0.52451,0.89266,0.18680,
1403638551877829632,1.65655,10.60793,1.96568,-0.38677,0.66390,0.46934,0.43517,0.60251,0.85284,0.19021,
1403638551977829376,1.72006,10.69644,1.98847,-0.37486,0.66733,0.46167,0.44835,0.67151,0.81181,0.26559,
1403638552077829632,1.78901,10.77445,2.01818,-0.36531,0.66888,0.45666,0.45893,0.70418,0.73942,0.32264,
1403638552177829632,1.86100,10.84306,2.05236,-0.35945,0.67376,0.45357,0.45947,0.73651,0.68134,0.36606,
1403638552277829376,1.93640,10.90520,2.09182,-0.35531,0.67773,0.45260,0.45782,0.78029,0.63860,0.39124,
1403638552377829632,2.01468,10.96112,2.13020,-0.35733,0.67876,0.44976,0.45752,0.82004,0.59415,0.36293,
1403638552477829376,2.09760,11.01374,2.16294,-0.36457,0.67512,0.44425,0.46254,0.85583,0.54011,0.30419,
1403638552577829632,2.18345,11.05426,2.19120,-0.37014,0.67139,0.44083,0.46680,0.88680,0.46067,0.25284,
1403638552677829632,2.27239,11.08634,2.21291,-0.37078,0.66906,0.44208,0.46845,0.91910,0.35344,0.17988,
1403638552777829376,2.36458,11.10873,2.22794,-0.37021,0.66837,0.44436,0.46772,0.95459,0.26214,0.13394,
1403638552877829632,2.46082,11.12870,2.23786,-0.36808,0.66698,0.44832,0.46761,0.98634,0.18459,0.08218,
1403638552977829376,2.55828,11.13476,2.24377,-0.36378,0.66458,0.45440,0.46854,1.01052,0.09585,0.03885,
1403638553077829632,2.65881,11.14248,2.24421,-0.36011,0.66231,0.45981,0.46930,1.00957,0.05402,-0.00595,
1403638553177829632,2.75640,11.13810,2.24246,-0.36556,0.65842,0.45850,0.47183,1.01105,-0.01053,-0.02263,
1403638553277829376,2.85758,11.13436,2.24160,-0.37282,0.65270,0.45528,0.47719,1.01183,-0.08942,0.01031,
1403638553377829632,2.95561,11.11551,2.24541,-0.37446,0.64746,0.45613,0.48219,0.99892,-0.20698,0.05717,
1403638553477829376,3.05299,11.08753,2.25460,-0.37095,0.64198,0.45972,0.48879,0.97809,-0.30657,0.11541,
1403638553577829632,3.14904,11.05019,2.27036,-0.36788,0.63767,0.46275,0.49387,0.92792,-0.46226,0.16642,
1403638553677829632,3.24325,11.00096,2.29000,-0.36568,0.63670,0.46511,0.49453,0.87060,-0.58178,0.21961,
1403638553777829376,3.33363,10.94066,2.31807,-0.36383,0.63718,0.46705,0.49345,0.82810,-0.68124,0.27621,
1403638553877829632,3.41540,10.86981,2.35083,-0.36158,0.63898,0.46855,0.49135,0.77756,-0.77280,0.32926,
1403638553977829376,3.50062,10.79776,2.38821,-0.36087,0.64204,0.46902,0.48742,0.74011,-0.82097,0.29183,
1403638554077829632,3.57268,10.71164,2.41595,-0.35932,0.64533,0.46993,0.48333,0.70987,-0.88356,0.25341,
1403638554177829632,3.65548,10.63243,2.44566,-0.35450,0.64822,0.47368,0.47935,0.70009,-0.91632,0.17653,
1403638554277829376,3.72569,10.53982,2.46153,-0.34658,0.65404,0.47952,0.47135,0.67693,-0.93608,0.13556,
1403638554377829632,3.80174,10.45571,2.48018,-0.34068,0.65728,0.48413,0.46641,0.66099,-0.93872,0.09660,
1403638554477829376,3.87191,10.37072,2.49480,-0.33800,0.65871,0.48632,0.46406,0.64831,-0.90470,0.08255,
1403638554577829632,3.93748,10.28613,2.50485,-0.33908,0.65961,0.48600,0.46232,0.62302,-0.88126,0.04709,
1403638554677829632,4.00018,10.19806,2.51226,-0.34499,0.66184,0.48220,0.45873,0.61353,-0.87616,0.11364,
1403638554777829376,4.06285,10.11507,2.52866,-0.34989,0.66254,0.47894,0.45742,0.60800,-0.87166,0.14900,
1403638554877829632,4.12623,10.02942,2.54714,-0.35296,0.66268,0.47698,0.45691,0.63336,-0.85367,0.18786,
1403638554977829376,4.19137,9.94452,2.56691,-0.35552,0.66338,0.47380,0.45722,0.64589,-0.86537,0.15468,
1403638555077829632,4.25873,9.86546,2.58310,-0.35186,0.66665,0.46951,0.45972,0.67181,-0.87484,0.08607,
1403638555177829632,4.32605,9.77747,2.58943,-0.34521,0.67274,0.46286,0.46262,0.68912,-0.88198,0.02214,
1403638555277829376,4.39721,9.69823,2.59627,-0.33907,0.67903,0.45486,0.46589,0.68945,-0.88540,-0.02245,
1403638555377829632,4.46991,9.61459,2.59743,-0.33198,0.68228,0.45017,0.47079,0.71044,-0.87592,-0.03333,
1403638555477829376,4.54301,9.52853,2.59410,-0.32619,0.68440,0.44710,0.47465,0.71745,-0.87526,-0.07577,
1403638555577829632,4.61649,9.44155,2.58913,-0.32385,0.68575,0.44443,0.47681,0.71483,-0.87946,-0.06953,
1403638555677829632,4.68988,9.35356,2.58965,-0.32325,0.68749,0.44275,0.47628,0.71241,-0.90082,0.02943,
1403638555777829376,4.76166,9.26408,2.59906,-0.32230,0.68867,0.44291,0.47506,0.71299,-0.91134,0.14292,
1403638555877829632,4.83219,9.17392,2.61585,-0.32162,0.68868,0.44390,0.47459,0.71833,-0.90889,0.17654,
1403638555977829376,4.90388,9.08803,2.63896,-0.32034,0.68741,0.44554,0.47576,0.73066,-0.86829,0.24814,
1403638556077829632,4.97627,9.00370,2.66559,-0.31881,0.68752,0.44690,0.47536,0.73679,-0.85848,0.23776,
1403638556177829632,5.04784,8.92504,2.68823,-0.31783,0.69191,0.44742,0.46911,0.73962,-0.84516,0.16824,
1403638556277829376,5.12127,8.84628,2.70442,-0.31635,0.69517,0.44848,0.46424,0.74637,-0.81657,0.11956,
1403638556377829632,5.19447,8.77693,2.71680,-0.31505,0.69736,0.44922,0.46111,0.75698,-0.76600,0.09744,
1403638556477829376,5.27194,8.70392,2.72691,-0.31266,0.70043,0.45053,0.45679,0.78034,-0.72008,0.08666,
1403638556577829632,5.34848,8.64712,2.73786,-0.31210,0.70347,0.45011,0.45291,0.80879,-0.65601,0.09660,
1403638556677829632,5.42810,8.59506,2.74984,-0.31951,0.70607,0.44398,0.44974,0.84960,-0.60419,0.15954,
1403638556777829376,5.51348,8.53758,2.76992,-0.32611,0.70291,0.43922,0.45459,0.88060,-0.61103,0.22859,
1403638556877829632,5.60031,8.49098,2.79682,-0.33185,0.70149,0.43488,0.45679,0.93623,-0.58030,0.30240,
1403638556977829376,5.69232,8.44611,2.82704,-0.33527,0.70010,0.43225,0.45893,0.98345,-0.56371,0.28120,
1403638557077829632,5.79080,8.40086,2.85093,-0.33391,0.69867,0.43366,0.46076,1.02765,-0.55460,0.21818,
1403638557177829632,5.89449,8.35487,2.86750,-0.33239,0.69709,0.43525,0.46275,1.06497,-0.54827,0.14361,
1403638557277829376,6.00044,8.30824,2.87775,-0.33136,0.69604,0.43635,0.46404,1.09541,-0.53856,0.08570,
1403638557377829632,6.11067,8.26116,2.88343,-0.32893,0.69482,0.43851,0.46555,1.12521,-0.53239,0.08160,
1403638557477829376,6.22261,8.21502,2.89136,-0.32349,0.69182,0.44296,0.46961,1.14001,-0.52550,0.12883,
1403638557577829632,6.33462,8.16884,2.90519,-0.31904,0.68942,0.44614,0.47315,1.13238,-0.51670,0.17521,
1403638557677829632,6.44627,8.12384,2.92367,-0.31654,0.68824,0.44809,0.47470,1.12323,-0.49004,0.22922,
1403638557777829376,6.55660,8.07945,2.94512,-0.31654,0.68793,0.44778,0.47545,1.10466,-0.46335,0.20091,
1403638557877829632,6.66593,8.03448,2.96129,-0.31366,0.68788,0.44920,0.47609,1.08264,-0.44677,0.13014,
1403638557977829376,6.77368,7.99008,2.97197,-0.31087,0.68911,0.45083,0.47460,1.06706,-0.42813,0.05861,
1403638558077829632,6.88030,7.94708,2.97691,-0.30984,0.69286,0.45159,0.46906,1.05328,-0.41676,-0.00283,
1403638558177829632,6.98788,7.90616,2.97911,-0.30691,0.69863,0.45313,0.46086,1.05228,-0.37454,0.01465,
1403638558277829376,7.09705,7.87012,2.98682,-0.30335,0.70274,0.45486,0.45524,1.07334,-0.31501,0.09543,
1403638558377829632,7.20648,7.84231,3.00462,-0.29859,0.70406,0.45761,0.45358,1.07590,-0.26003,0.20846,
1403638558477829376,7.31538,7.82107,3.03010,-0.29219,0.70773,0.46124,0.44834,1.08340,-0.15855,0.28679,
1403638558577829632,7.42557,7.80949,3.06290,-0.29338,0.71030,0.45992,0.44482,1.10331,-0.05970,0.36781,
1403638558677829632,7.53869,7.80810,3.10160,-0.30163,0.71108,0.45340,0.44476,1.12086,0.03427,0.40050,
1403638558777829376,7.65407,7.81408,3.14003,-0.30944,0.71079,0.44727,0.44606,1.16335,0.07786,0.34603,
1403638558877829632,7.77411,7.82459,3.17040,-0.31206,0.70956,0.44509,0.44838,1.20202,0.12246,0.27725,
1403638558977829376,7.89739,7.83951,3.19357,-0.31393,0.70480,0.44383,0.45576,1.23811,0.15499,0.21077,
1403638559077829632,8.02317,7.85726,3.20867,-0.31462,0.70036,0.44365,0.46226,1.25227,0.18189,0.13413,
1403638559177829632,8.14939,7.87815,3.21676,-0.31497,0.69697,0.44404,0.46676,1.26166,0.20344,0.06908,
1403638559277829376,8.27500,7.90055,3.21829,-0.31294,0.69414,0.44637,0.47009,1.25658,0.21421,0.00941,
1403638559377829632,8.40060,7.92338,3.21363,-0.30935,0.69184,0.44963,0.47276,1.23555,0.22060,-0.05888,
1403638559477829376,8.52274,7.94737,3.20487,-0.30727,0.68952,0.45182,0.47541,1.20288,0.23580,-0.11629,
1403638559577829632,8.64198,7.97248,3.19126,-0.30623,0.68735,0.45334,0.47776,1.17215,0.25906,-0.16322,
1403638559677829632,8.75772,7.99996,3.17460,-0.30686,0.68631,0.45350,0.47869,1.13291,0.26300,-0.17172,
1403638559777829376,8.86883,8.02828,3.16094,-0.30720,0.68546,0.45419,0.47904,1.08944,0.28526,-0.10800,
1403638559877829632,8.97697,8.05989,3.15307,-0.30851,0.68625,0.45343,0.47779,1.06407,0.31852,-0.05363,
1403638559977829376,9.08319,8.09240,3.14581,-0.30735,0.68981,0.44751,0.47899,1.04966,0.31353,-0.10842,
1403638560077829632,9.19025,8.12644,3.13362,-0.30195,0.69772,0.43468,0.48277,1.03609,0.31832,-0.16703,
1403638560177829632,9.29563,8.15969,3.11414,-0.29219,0.70747,0.41663,0.49043,1.03616,0.31606,-0.23203,
1403638560277829376,9.40004,8.19370,3.08934,-0.27985,0.71830,0.39548,0.49933,1.02184,0.31098,-0.26392,
1403638560377829632,9.50323,8.22676,3.06250,-0.26862,0.72613,0.37124,0.51260,1.00130,0.30329,-0.27874,
1403638560477829376,9.60248,8.25760,3.03214,-0.25591,0.73417,0.34612,0.52509,0.96804,0.28403,-0.32199,
1403638560577829632,9.69726,8.28388,2.99721,-0.24460,0.74339,0.31926,0.53443,0.93136,0.24794,-0.37576,
1403638560677829632,9.78852,8.30594,2.95841,-0.23490,0.75390,0.29127,0.54002,0.89678,0.20489,-0.38058,
1403638560777829376,9.87602,8.32115,2.92311,-0.22768,0.76268,0.26568,0.54397,0.85360,0.11167,-0.32195,
1403638560877829632,9.96111,8.32834,2.89578,-0.21692,0.76913,0.24284,0.54991,0.83469,0.04062,-0.23275,
1403638560977829376,10.04624,8.32889,2.87627,-0.20466,0.77341,0.22191,0.55741,0.81539,-0.03700,-0.14987,
1403638561077829632,10.12933,8.32159,2.86496,-0.19241,0.77595,0.20202,0.56574,0.78643,-0.12299,-0.08919,
1403638561177829632,10.20771,8.30538,2.86013,-0.18151,0.77731,0.18434,0.57346,0.73911,-0.20546,-0.02202,
1403638561277829376,10.28136,8.28188,2.86219,-0.17466,0.77757,0.17097,0.57935,0.67719,-0.28478,0.03150,
1403638561377829632,10.34828,8.25052,2.86672,-0.16563,0.78215,0.16621,0.57722,0.63356,-0.35536,0.01831,
1403638561477829376,10.41001,8.21245,2.86768,-0.15212,0.78796,0.16984,0.57196,0.59218,-0.40768,-0.03704,
1403638561577829632,10.47028,8.17123,2.86286,-0.14256,0.79137,0.17461,0.56826,0.56632,-0.43148,-0.10309,
1403638561677829632,10.52797,8.12893,2.85336,-0.13881,0.79300,0.17752,0.56602,0.53353,-0.43483,-0.14488,
1403638561777829376,10.58228,8.08553,2.83850,-0.13797,0.79313,0.17986,0.56529,0.51211,-0.44599,-0.19240,
1403638561877829632,10.63322,8.04018,2.81666,-0.13551,0.79248,0.18054,0.56658,0.48841,-0.46120,-0.24476,
1403638561977829376,10.68403,7.99369,2.79178,-0.13044,0.79344,0.17625,0.56778,0.46566,-0.46701,-0.26694,
1403638562077829632,10.73037,7.94620,2.76805,-0.12313,0.79520,0.16757,0.56957,0.42842,-0.48325,-0.19180,
1403638562177829632,10.77241,7.89703,2.75216,-0.11561,0.79704,0.15792,0.57133,0.38041,-0.47907,-0.15073,
1403638562277829376,10.81260,7.84993,2.74084,-0.10921,0.79808,0.14976,0.57334,0.37818,-0.46224,-0.07653,
1403638562377829632,10.84957,7.80235,2.73610,-0.10329,0.79898,0.13793,0.57614,0.32902,-0.47917,-0.04334,
1403638562477829376,10.88276,7.75328,2.73552,-0.09547,0.80133,0.12199,0.57782,0.32490,-0.47776,0.02713,
1403638562577829632,10.91380,7.70437,2.74216,-0.08596,0.80367,0.10199,0.57993,0.31249,-0.49108,0.08072,
1403638562677829632,10.94209,7.65439,2.75334,-0.07729,0.80651,0.07790,0.58094,0.29384,-0.51651,0.10810,
1403638562777829376,10.96824,7.60239,2.76577,-0.06852,0.80814,0.05173,0.58270,0.26500,-0.54521,0.10127,
1403638562877829632,10.99032,7.54678,2.77405,-0.05510,0.80936,0.02719,0.58408,0.23365,-0.58193,0.04747,
1403638562977829376,11.00827,7.48795,2.77613,-0.04066,0.81012,0.00461,0.58484,0.20018,-0.61442,-0.01244,
1403638563077829632,11.02205,7.42630,2.77299,-0.03171,0.81002,-0.01939,0.58523,0.16269,-0.64619,-0.07049,
1403638563177829632,11.02892,7.36057,2.76586,-0.01985,0.80987,-0.03902,0.58498,0.12185,-0.69914,-0.10072,
1403638563277829376,11.03200,7.29022,2.75480,-0.00844,0.80677,-0.05269,0.58845,0.07690,-0.73640,-0.14760,
1403638563377829632,11.02839,7.21615,2.73916,-0.00191,0.79903,-0.06227,0.59806,0.01287,-0.78274,-0.17334,
1403638563477829376,11.01797,7.13843,2.71778,-0.00066,0.79298,-0.06915,0.60531,-0.07104,-0.81512,-0.23208,
1403638563577829632,11.00125,7.05504,2.69599,0.00487,0.79358,-0.06877,0.60455,-0.17679,-0.85621,-0.19627,
1403638563677829632,10.97777,6.96713,2.68012,0.00499,0.79713,-0.06879,0.59986,-0.26337,-0.89378,-0.11847,
1403638563777829376,10.94872,6.87358,2.67112,0.00190,0.79942,-0.06908,0.59678,-0.32496,-0.94776,-0.04553,
1403638563877829632,10.91431,6.77627,2.67052,-0.00125,0.79908,-0.06813,0.59734,-0.37916,-0.98736,0.02985,
1403638563977829376,10.87572,6.67268,2.67612,-0.00484,0.79809,-0.06640,0.59885,-0.43583,-1.04370,0.05397,
1403638564077829632,10.82866,6.56550,2.67927,-0.00930,0.79879,-0.06414,0.59811,-0.50037,-1.09576,0.00251,
1403638564177829632,10.77609,6.45259,2.67729,-0.01105,0.79877,-0.05943,0.59859,-0.55679,-1.14953,-0.03509,
1403638564277829376,10.72163,6.33122,2.67315,-0.01035,0.79723,-0.05384,0.60118,-0.61800,-1.19844,-0.03296,
1403638564377829632,10.65757,6.20935,2.67450,-0.01046,0.79588,-0.04873,0.60340,-0.67078,-1.25184,0.04111,
1403638564477829376,10.59027,6.08144,2.68294,-0.00983,0.79467,-0.04439,0.60533,-0.73616,-1.28488,0.10178,
1403638564577829632,10.51081,5.95331,2.69540,-0.01254,0.79648,-0.04389,0.60294,-0.82202,-1.31371,0.11505,
1403638564677829632,10.42777,5.82232,2.70766,-0.01762,0.79825,-0.04678,0.60025,-0.88880,-1.36312,0.06829,
1403638564777829376,10.33426,5.68740,2.71261,-0.02132,0.79885,-0.04984,0.59908,-0.94669,-1.40464,0.00681,
1403638564877829632,10.24089,5.54650,2.71205,-0.02346,0.79841,-0.05236,0.59937,-0.98369,-1.44887,-0.12009,
1403638564977829376,10.13964,5.39639,2.69030,-0.02531,0.79790,-0.05401,0.59984,-1.04391,-1.50239,-0.31803,
1403638565077829632,10.03578,5.24136,2.65580,-0.02652,0.79830,-0.05478,0.59918,-1.06429,-1.54715,-0.46342,
1403638565177829632,9.92813,5.08100,2.60594,-0.02697,0.79908,-0.05503,0.59809,-1.08839,-1.60407,-0.57516,
1403638565277829376,9.81671,4.91468,2.54985,-0.02531,0.80007,-0.05425,0.59692,-1.12834,-1.67119,-0.60747,
1403638565377829632,9.70207,4.74385,2.49087,-0.02253,0.80110,-0.05302,0.59575,-1.15478,-1.70423,-0.60766,
1403638565477829376,9.58427,4.56844,2.43136,-0.01952,0.80043,-0.05207,0.59684,-1.19130,-1.76591,-0.59963,
1403638565577829632,9.46453,4.39003,2.37824,-0.01288,0.79830,-0.04982,0.60006,-1.22042,-1.80351,-0.49167,
1403638565677829632,9.34017,4.20946,2.33385,-0.00106,0.79799,-0.04383,0.60108,-1.26361,-1.81557,-0.42078,
1403638565777829376,9.21356,4.02966,2.29527,0.00803,0.80067,-0.03946,0.59775,-1.31671,-1.79295,-0.33506,
1403638565877829632,9.07961,3.85145,2.26441,0.01530,0.80281,-0.03617,0.59494,-1.37078,-1.77245,-0.25876,
1403638565977829376,8.94168,3.67636,2.23712,0.01779,0.80460,-0.03674,0.59241,-1.39276,-1.72602,-0.29064,
1403638566077829632,8.80213,3.50560,2.20394,0.01937,0.80560,-0.03714,0.59098,-1.40675,-1.67825,-0.35833,
1403638566177829632,8.66137,3.33809,2.16179,0.01732,0.80576,-0.03857,0.59073,-1.43777,-1.65102,-0.45920,
1403638566277829376,8.51894,3.17362,2.11101,0.01792,0.80536,-0.03772,0.59131,-1.42643,-1.61736,-0.52800,
1403638566377829632,8.37723,3.01192,2.05169,0.01814,0.80634,-0.03664,0.59004,-1.43665,-1.57844,-0.60594,
1403638566477829376,8.23632,2.85345,1.98634,0.01475,0.80658,-0.03732,0.58977,-1.42959,-1.55998,-0.65745,
1403638566577829632,8.09692,2.69945,1.91502,0.01403,0.80972,-0.03551,0.58557,-1.42899,-1.52279,-0.73573,
1403638566677829632,7.95794,2.54973,1.83634,0.01327,0.81899,-0.03366,0.57266,-1.40527,-1.49746,-0.79421,
1403638566777829376,7.82412,2.40410,1.75264,0.01257,0.83064,-0.03182,0.55576,-1.33838,-1.46266,-0.83329,
1403638566877829632,7.69821,2.26172,1.66617,0.01095,0.83864,-0.03054,0.54372,-1.26352,-1.44203,-0.86301,
1403638566977829376,7.58066,2.12176,1.57769,0.01095,0.84254,-0.02763,0.53782,-1.16805,-1.41299,-0.88794,
1403638567077829632,7.47125,1.98575,1.49128,0.01064,0.83442,-0.02613,0.55040,-1.08670,-1.37882,-0.85910,
1403638567177829632,7.36922,1.85164,1.40216,0.01253,0.82207,-0.02399,0.56874,-1.00673,-1.34002,-0.89420,
1403638567277829376,7.26841,1.71870,1.30817,0.01550,0.81338,-0.02214,0.58111,-1.00278,-1.31041,-0.97357,
1403638567377829632,7.16673,1.58989,1.20921,0.01834,0.81143,-0.02147,0.58376,-1.01958,-1.26836,-0.97374,
1403638567477829376,7.06287,1.46445,1.11423,0.02020,0.81220,-0.02230,0.58261,-1.02398,-1.23332,-0.94162,
1403638567577829632,6.95850,1.34308,1.02592,0.02154,0.81570,-0.02396,0.57757,-1.04576,-1.18833,-0.85357,
1403638567677829632,6.85176,1.22155,0.94709,0.02484,0.81894,-0.02437,0.57283,-1.02467,-1.14620,-0.75646,
1403638567777829376,6.74808,1.10556,0.87777,0.02685,0.82218,-0.02485,0.56806,-0.98819,-1.09200,-0.66074,
1403638567877829632,6.64863,0.99394,0.81718,0.02605,0.82556,-0.02703,0.56306,-0.92929,-1.03261,-0.59982,
1403638567977829376,6.55822,0.88894,0.76379,0.02602,0.82649,-0.02800,0.56165,-0.87973,-1.00815,-0.53523,
1403638568077829632,6.47342,0.78876,0.71899,0.02904,0.82631,-0.02621,0.56186,-0.82852,-0.96388,-0.43906,
1403638568177829632,6.39324,0.69423,0.68391,0.03109,0.82558,-0.02491,0.56288,-0.79664,-0.91513,-0.34804,
